"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","SNOW","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-14","9.62","0.00","0.0","64","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-15","10.07","0.82","0.0","56","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-16","12.53","0.09","0.0","53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-17","9.17","0.00","0.0","57","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-18","9.62","0.00","0.0","61","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-19","7.16","0.00","0.0","63","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-20","15.43","0.00","0.0","67","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-21","21.47","0.07","0.0","60","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-22","21.25","0.00","0.0","50","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-23","15.88","0.00","0.0","64","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-24","11.41","0.00","0.0","68","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-25","12.53","0.50","0.0","64","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-26","19.01","0.00","0.0","61","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-27","6.04","0.00","0.0","57","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-28","5.82","0.00","0.0","73","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-29","8.50","0.10","0.0","66","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-04-30","24.83","0.02","0.0","69","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-01","18.12","0.00","0.0","65","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-02","11.41","0.00","0.0","79","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-03","8.28","0.23","0.0","67","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-04","9.62","0.52","0.0","71","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-05","8.05","0.31","0.0","59","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-06","12.97","0.00","0.0","67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-07","9.62","0.00","0.0","62","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-08","7.61","0.04","0.0","55","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-09","10.51","0.42","0.0","62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-10","10.07","0.01","0.0","61","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-11","14.09","0.00","0.0","67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-12","13.65","0.00","0.0","70","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-13","10.07","0.00","0.0","68","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-14","9.62","0.00","0.0","73","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-15","8.72","0.00","0.0","75","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-16","8.28","0.00","0.0","70","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-17","8.28","0.00","0.0","73","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-18","11.41","0.00","0.0","79","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-19","8.72","0.00","0.0","86","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-20","7.16","0.00","0.0","72","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-21","8.50","0.00","0.0","75","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-22","9.62","0.00","0.0","94","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-23","16.11","0.00","0.0","92","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-24","11.86","0.00","0.0","68","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-25","14.99","0.00","0.0","68","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-26","11.18","0.07","0.0","75","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-27","13.20","0.04","0.0","85","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-28","15.21","1.08","0.0","70","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-29","17.90","0.86","0.0","52","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-30","12.75","0.94","0.0","52","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-05-31","8.95","0.00","0.0","71","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-01","10.29","0.00","0.0","76","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-02","8.05","0.00","0.0","70","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-03","6.93","0.23","0.0","71","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-04","7.61","0.39","0.0","75","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-05","10.51","0.00","0.0","87","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-06","10.29","0.00","0.0","87","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-07","6.93","0.00","0.0","81","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-08","6.71","0.57","0.0","85","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-09","8.28","0.00","0.0","91","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-10","13.87","0.00","0.0","81","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-11","8.28","0.00","0.0","71","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-12","7.61","0.00","0.0","69","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-13","9.62","0.00","0.0","72","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-14","10.74","0.06","0.0","71","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-15","11.63","0.07","0.0","83","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-16","13.65","0.00","0.0","78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-17","10.07","0.00","0.0","77","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-18","12.97","0.00","0.0","79","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-19","11.63","0.05","0.0","89","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-20","10.51","0.00","0.0","83","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-21","14.54","0.00","0.0","81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-22","11.86","0.20","0.0","81","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-23","11.41","0.00","0.0","76","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-24","8.28","0.00","0.0","75","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-25","10.51","0.00","0.0","75","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-26","14.32","0.00","0.0","80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-27","14.54","0.00","0.0","82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-28","12.53","0.00","0.0","87","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-29","11.63","0.00","0.0","90","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-06-30","12.08","0.00","0.0","91","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-01","6.93","0.54","0.0","88","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-02","9.62","0.38","0.0","77","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-03","9.40","1.10","0.0","67","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-04","6.26","0.00","0.0","77","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-05","9.62","0.00","0.0","81","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-06","13.42","0.39","0.0","87","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-07","9.40","0.00","0.0","89","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-08","7.61","0.32","0.0","81","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-09","13.42","0.99","0.0","86","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-10","7.38","0.00","0.0","80","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-11","9.17","0.00","0.0","79","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-12","8.28","0.06","0.0","86","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-13","8.50","0.00","0.0","77","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-14","5.82","0.01","0.0","86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-15","8.28","0.00","0.0","87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-16","9.40","0.00","0.0","89","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-17","8.95","0.28","0.0","87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-18","13.42","0.02","0.0","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-19","8.28","0.00","0.0","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-20","8.50","0.00","0.0","86","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-21","7.38","0.89","0.0","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-22","9.62","0.00","0.0","83","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-23","6.93","0.09","0.0","84","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-24","8.50","0.00","0.0","82","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-25","13.20","0.46","0.0","80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-26","5.82","0.00","0.0","90","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-27","8.50","0.00","0.0","88","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-28","9.40","0.09","0.0","83","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-29","13.42","0.28","0.0","78","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-30","17.00","0.00","0.0","86","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-07-31","10.29","0.00","0.0","76","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-01","9.17","0.04","0.0","77","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-02","11.41","0.00","0.0","82","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-03","5.37","0.00","0.0","80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-04","6.26","0.00","0.0","76","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-05","9.84","0.00","0.0","81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-06","10.74","0.00","0.0","84","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-07","9.62","0.00","0.0","83","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-08","10.51","0.56","0.0","74","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-09","8.05","0.04","0.0","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-10","9.17","0.67","0.0","81","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-11","9.62","0.00","0.0","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-12","9.62","0.00","0.0","89","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-13","9.40","0.00","0.0","91","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-14","10.51","0.00","0.0","91","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-15","8.28","0.00","0.0","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-16","6.93","0.00","0.0","81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-17","9.62","0.00","0.0","81","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-18","10.96","0.00","0.0","83","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-19","17.00","0.03","0.0","88","77"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-20","7.16","0.00","0.0","83","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-21","6.71","2.13","0.0","82","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-22","12.30","2.26","0.0","76","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-23","13.87","0.73","0.0","87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-24","7.16","0.00","0.0","91","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-25","6.49","0.00","0.0","89","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-26","9.40","0.00","0.0","89","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-27","6.71","0.03","0.0","93","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-28","12.30","0.89","0.0","80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-29","6.26","0.00","0.0","77","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-30","8.28","0.00","0.0","83","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-08-31","6.71","0.00","0.0","87","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-01","12.75","2.56","0.0","78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-02","17.22","0.21","0.0","78","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-03","8.50","0.00","0.0","77","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-04","9.62","0.00","0.0","78","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-05","11.86","0.00","0.0","74","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-06","10.96","0.00","0.0","84","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-07","9.17","0.00","0.0","80","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-08","16.78","0.00","0.0","80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-09","5.37","0.37","0.0","74","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-10","15.21","0.00","0.0","76","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-11","8.95","0.00","0.0","76","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-12","14.54","0.00","0.0","82","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-13","10.51","0.18","0.0","87","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-14","6.93","0.00","0.0","78","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-15","12.08","0.00","0.0","81","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-16","10.07","0.00","0.0","80","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-17","9.62","0.00","0.0","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-18","7.83","0.00","0.0","86","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-19","10.29","0.00","0.0","79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-20","7.16","0.00","0.0","76","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-21","8.72","0.03","0.0","77","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-22","12.75","0.00","0.0","80","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-23","17.22","0.66","0.0","81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-24","9.17","0.45","0.0","74","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-25","4.92","0.00","0.0","76","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-26","14.09","0.00","0.0","74","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-27","14.09","0.00","0.0","80","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-28","10.96","0.09","0.0","76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-29","10.51","0.00","0.0","72","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-09-30","9.17","0.00","0.0","67","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-10-01","8.28","0.00","0.0","70","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2021-10-02","10.74","0.00","0.0","75","54"
