"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PRCP","TMAX","TMIN"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-12","7.38","0.00","93","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-13","4.70","0.20","91","74"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-14","5.14","0.54","91","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-15","6.49","0.00","92","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-16","9.62","0.00","93","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-17","7.61","0.00","93","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-18","4.70","0.00","94","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-19","4.25","0.01","95","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-20","5.82","0.00","93","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-21","4.47","0.00","91","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-22","5.14","0.75","90","72"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-23","10.07","0.00","94","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-24","8.72","0.00","96","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-25","6.26","0.00","96","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-26","4.92","0.00","95","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-27","4.25","0.00","96","74"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-28","4.70","0.00","95","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-29","4.70","0.00","96","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-30","3.58","0.00","96","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-07-31","4.70","0.00","97","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-01","4.47","0.00","97","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-02","3.58","2.52","90","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-03","3.80","0.01","94","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-04","5.82","0.00","94","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-05","4.92","2.06","90","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-06","5.59","0.00","94","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-07","8.50","0.00","94","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-08","10.74","0.00","97","80"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-09","10.07","0.00","96","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-10","10.07","0.00","96","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-11","6.93","0.00","96","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-12","7.83","0.00","96","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-13","5.37","0.00","96","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-14","3.58","0.00","97","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-15","3.80","0.01","96","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-16","4.03","0.00","97","74"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-17","6.04","0.00","96","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-18","9.17","0.00","99","81"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-19","10.96","0.00","99","79"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-20","8.28","0.00","99","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-21","6.71","0.01","98","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-22","6.26","0.00","97","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-23","5.14","0.00","97","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-24","5.59","0.00","98","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-25","4.03","0.00","99","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-26","4.92","0.00","99","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-27","5.59","0.02","95","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-28","4.92","0.00","95","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-29","3.80","0.00","98","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-30","3.36","0.00","98","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-08-31","5.14","0.00","102","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-01","8.05","0.00","102","81"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-02","7.61","0.00","101","81"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-03","7.61","0.00","100","80"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-04","6.93","0.00","100","80"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-05","4.70","0.00","102","74"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-06","3.80","0.06","103","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-07","3.80","0.00","99","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-08","4.70","0.00","101","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-09","5.82","0.00","99","71"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-10","5.14","0.00","97","70"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-11","4.92","0.00","95","68"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-12","6.04","0.00","96","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-13","8.72","0.01","90","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-14","7.83","0.00","96","71"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-15","5.82","0.00","92","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-16","2.68","0.00","95","69"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-17","3.58","0.00","101","72"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-18","2.91","0.00","101","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-19","3.13","0.00","101","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-20","6.71","0.00","104","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-21","8.50","0.00","102","80"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-22","10.51","0.00","91","64"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-23","3.58","0.00","92","56"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-24","3.80","0.00","91","59"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-25","3.36","0.00","93","64"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-26","4.03","0.00","93","60"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-27","4.03","0.00","96","67"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-28","6.49","0.40","100","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-29","7.61","0.53","92","70"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-09-30","5.82","0.00","96","77"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-01","8.50","0.53","90","71"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-02","2.01","0.00","91","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-03","2.91","0.00","94","72"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-04","3.80","0.00","94","69"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-05","2.46","0.00","94","62"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-06","3.13","0.00","92","63"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-07","4.03","0.00","93","64"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-08","2.91","0.00","92","65"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-09","4.70","0.00","92","64"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-10","10.74","0.00","96","71"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-11","6.93","0.08","89","66"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-12","10.29","0.11","93","78"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-13","11.86","0.41","94","76"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-14","4.25","0.44","92","74"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-15","5.14","0.42","94","72"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-16","8.50","0.00","79","57"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-17","2.91","0.00","77","52"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-18","4.70","0.00","83","52"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-19","5.82","0.00","87","61"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-20","2.91","0.00","88","69"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-21","2.01","0.00","89","67"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-22","2.68","0.00","89","65"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-23","6.49","0.00","92","71"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-24","5.14","0.00","90","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-25","4.47","0.00","92","75"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-26","11.18","0.00","92","74"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-27","12.53","0.64","85","58"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-28","7.38","0.00","84","51"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-29","5.59","0.00","80","49"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-30","2.91","0.00","85","47"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-10-31","5.82","0.00","88","51"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-01","5.82","0.00","85","58"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-02","6.71","0.00","86","65"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-03","8.95","1.34","76","54"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-04","8.50","0.15","61","51"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-05","2.91","0.00","68","47"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-06","1.12","0.00","74","45"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-07","2.68","0.00","77","46"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-08","4.03","0.00","83","51"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-09","3.13","0.00","81","57"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-10","6.71","0.00","86","66"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-11","6.26","0.00","81","54"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-12","4.92","0.00","82","48"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-13","4.92","0.00","75","46"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-14","3.58","0.00","84","47"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-15","4.70","0.00","86","54"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-16","6.93","0.00","86","58"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-17","5.59","0.00","87","61"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-18","12.30","0.03","74","59"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-19","4.25","0.00","71","51"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-20","2.24","0.00","74","49"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-21","4.70","0.00","79","63"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-22","6.93","0.00","75","48"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-23","3.58","0.00","75","40"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-24","6.26","0.00","81","52"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-25","8.95","0.19","75","58"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-26","5.82","0.00","62","50"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-27","2.24","0.42","55","48"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-28","3.80","0.00","76","45"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-29","1.79","0.00","75","41"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-11-30","3.36","0.00","78","45"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-01","2.01","0.00","80","51"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-02","2.46","0.00","79","55"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-03","5.14","0.02","84","66"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-04","3.80","0.00","82","66"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-05","7.38","0.00","82","71"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-06","8.05","0.00","73","56"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-07","3.80","0.00","73","49"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-08","3.36","0.00","83","45"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-09","2.91","0.00","83","64"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-10","6.04","0.00","88","69"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-11","10.96","0.00","75","47"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-12","3.80","0.00","66","42"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-13","2.24","0.00","72","45"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-14","4.47","0.00","82","63"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-15","11.63","0.00","86","72"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-16","9.62","0.00","85","67"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-17","11.18","0.00","83","73"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-18","9.84","0.43","74","52"
"USW00012970","SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US","29.33896","-98.47198","173.1","2021-12-19","6.49","0.16","55","44"
